sim_time_min,queue_len,in_service,completed,balked,reneged,atm_busy_flags
76.500000,0,0,17,0,0,00
77.000000,0,0,17,0,0,00
77.500000,0,0,17,0,0,00
78.000000,0,0,17,0,0,00
78.500000,0,0,17,0,0,00
79.000000,0,0,17,0,0,00
79.500000,0,0,17,0,0,00
80.000000,0,0,17,0,0,00
80.500000,0,0,17,0,0,00
81.000000,0,0,17,0,0,00
81.500000,0,0,17,0,0,00
82.000000,0,0,17,0,0,00
82.500000,0,0,17,0,0,00
83.000000,0,0,17,0,0,00
83.500000,0,0,17,0,0,00
84.000000,0,0,17,0,0,00
84.500000,0,1,17,0,0,10
85.000000,0,1,17,0,0,10
85.500000,0,1,17,0,0,10
86.000000,0,1,17,0,0,10
86.500000,0,1,17,0,0,10
87.000000,0,1,17,0,0,10
87.500000,0,1,17,0,0,10
88.000000,0,1,17,0,0,10
88.500000,0,1,17,0,0,10
89.000000,0,1,17,0,0,10
89.500000,0,2,17,0,0,11
90.000000,0,2,17,0,0,11
90.500000,0,1,18,0,0,01
91.000000,0,2,18,0,0,11
91.500000,0,2,18,0,0,11
92.000000,0,1,19,0,0,01
92.500000,0,1,19,0,0,01
93.000000,0,1,19,0,0,01
93.500000,0,1,19,0,0,01
94.000000,0,1,19,0,0,01
94.500000,0,0,20,0,0,00
95.000000,0,0,20,0,0,00
95.500000,0,1,20,0,0,10
96.000000,0,1,20,0,0,10
96.500000,0,1,20,0,0,10
97.000000,0,1,20,0,0,10
97.500000,0,1,20,0,0,10
98.000000,0,0,21,0,0,00
98.500000,0,0,21,0,0,00
99.000000,0,0,21,0,0,00
99.500000,0,0,21,0,0,00
100.000000,0,0,21,0,0,00
100.500000,0,0,21,0,0,00
101.000000,0,0,21,0,0,00
101.500000,0,0,21,0,0,00
102.000000,0,0,21,0,0,00
102.500000,0,1,21,0,0,10
103.000000,0,1,21,0,0,10
103.500000,0,1,21,0,0,10
104.000000,0,1,21,0,0,10
104.500000,0,1,21,0,0,10
105.000000,0,1,21,0,0,10
105.500000,0,1,21,0,0,10
106.000000,0,1,21,0,0,10
106.500000,0,1,21,0,0,10
107.000000,0,1,21,0,0,10
107.500000,0,0,22,0,0,00
108.000000,0,0,22,0,0,00
108.500000,0,0,22,0,0,00
109.000000,0,0,22,0,0,00
109.500000,0,0,22,0,0,00
110.000000,0,0,22,0,0,00
110.500000,0,0,22,0,0,00
111.000000,0,0,22,0,0,00
111.500000,0,0,22,0,0,00
112.000000,0,0,22,0,0,00
112.500000,0,0,22,0,0,00
113.000000,0,0,22,0,0,00
113.500000,0,0,22,0,0,00
114.000000,0,0,22,0,0,00
114.500000,0,0,22,0,0,00
115.000000,0,0,22,0,0,00
115.500000,0,0,22,0,0,00
116.000000,0,0,22,0,0,00
116.500000,0,0,22,0,0,00
117.000000,0,0,22,0,0,00
117.500000,0,1,22,0,0,10
118.000000,0,1,22,0,0,10
118.500000,0,1,22,0,0,10
119.000000,0,1,22,0,0,10
119.500000,0,0,23,0,0,00
120.000000,0,0,23,0,0,00
120.500000,0,0,23,0,0,00
121.000000,0,0,23,0,0,00
121.500000,0,0,23,0,0,00
122.000000,0,0,23,0,0,00
122.500000,0,0,23,0,0,00
123.000000,0,0,23,0,0,00
123.500000,0,0,23,0,0,00
124.000000,0,0,23,0,0,00
124.500000,0,0,23,0,0,00
125.000000,0,0,23,0,0,00
125.500000,0,0,23,0,0,00
126.000000,0,0,23,0,0,00
126.500000,0,0,23,0,0,00
127.000000,0,0,23,0,0,00
127.500000,0,1,23,0,0,10
128.000000,0,1,23,0,0,10
128.500000,0,1,23,0,0,10
129.000000,0,0,24,0,0,00
129.500000,0,0,24,0,0,00
130.000000,0,0,24,0,0,00
130.500000,0,0,24,0,0,00
131.000000,0,0,24,0,0,00
131.500000,0,0,24,0,0,00
132.000000,0,0,24,0,0,00
132.500000,0,0,24,0,0,00
133.000000,0,1,24,0,0,10
133.500000,0,1,24,0,0,10
134.000000,0,1,24,0,0,10
134.500000,0,0,25,0,0,00
135.000000,0,0,25,0,0,00
135.500000,0,1,25,0,0,10
136.000000,0,1,25,0,0,10
136.500000,0,1,25,0,0,10
137.000000,0,1,25,0,0,10
137.500000,0,1,25,0,0,10
138.000000,0,1,25,0,0,10
138.500000,0,1,25,0,0,10
139.000000,0,0,26,0,0,00
139.500000,0,0,26,0,0,00
140.000000,0,1,26,0,0,10
140.500000,0,1,26,0,0,10
141.000000,0,1,26,0,0,10
141.500000,0,1,26,0,0,10
142.000000,0,0,27,0,0,00
142.500000,0,0,27,0,0,00
143.000000,0,0,27,0,0,00
143.500000,0,0,27,0,0,00
144.000000,0,0,27,0,0,00
144.500000,0,0,27,0,0,00
145.000000,0,1,27,0,0,10
145.500000,0,1,27,0,0,10
146.000000,0,1,27,0,0,10
146.500000,0,1,27,0,0,10
147.000000,0,0,28,0,0,00
147.500000,0,0,28,0,0,00
148.000000,0,0,28,0,0,00
148.500000,0,0,28,0,0,00
149.000000,0,0,28,0,0,00
149.500000,0,0,28,0,0,00
150.000000,0,0,28,0,0,00
150.500000,0,0,28,0,0,00
151.000000,0,0,28,0,0,00
151.500000,0,0,28,0,0,00
152.000000,0,0,28,0,0,00
152.500000,0,0,28,0,0,00
153.000000,0,0,28,0,0,00
153.500000,0,0,28,0,0,00
154.000000,0,0,28,0,0,00
154.500000,0,0,28,0,0,00
155.000000,0,0,28,0,0,00
155.500000,0,0,28,0,0,00
156.000000,0,0,28,0,0,00
156.500000,0,1,28,0,0,10
157.000000,0,1,28,0,0,10
157.500000,0,1,28,0,0,10
158.000000,0,1,28,0,0,10
158.500000,0,1,28,0,0,10
159.000000,0,2,28,0,0,11
159.500000,0,2,28,0,0,11
160.000000,1,2,28,0,0,11
160.500000,1,2,28,0,0,11
161.000000,1,2,28,0,0,11
161.500000,1,2,28,0,0,11
162.000000,1,2,28,0,0,11
162.500000,0,1,30,0,0,01
163.000000,0,1,30,0,0,01
163.500000,0,1,30,0,0,01
164.000000,0,0,31,0,0,00
164.500000,0,0,31,0,0,00
165.000000,0,0,31,0,0,00
165.500000,0,0,31,0,0,00
166.000000,0,0,31,0,0,00
166.500000,0,0,31,0,0,00
167.000000,0,0,31,0,0,00
167.500000,0,0,31,0,0,00
168.000000,0,0,31,0,0,00
168.500000,0,0,31,0,0,00
169.000000,0,0,31,0,0,00
169.500000,0,0,31,0,0,00
170.000000,0,0,31,0,0,00
170.500000,0,0,31,0,0,00
171.000000,0,0,31,0,0,00
171.500000,0,0,31,0,0,00
172.000000,0,0,31,0,0,00
172.500000,0,0,31,0,0,00
173.000000,0,0,31,0,0,00
173.500000,0,0,31,0,0,00
174.000000,0,0,31,0,0,00
174.500000,0,0,31,0,0,00
175.000000,0,0,31,0,0,00
175.500000,0,0,31,0,0,00
176.000000,0,0,31,0,0,00
176.500000,0,0,31,0,0,00
177.000000,0,0,31,0,0,00
177.500000,0,0,31,0,0,00
178.000000,0,0,31,0,0,00
178.500000,0,0,31,0,0,00
179.000000,0,0,31,0,0,00
179.500000,0,0,31,0,0,00
180.000000,0,0,31,0,0,00
180.500000,0,0,31,0,0,00
181.000000,0,0,31,0,0,00
181.500000,0,0,31,0,0,00
182.000000,0,0,31,0,0,00
182.500000,0,1,31,0,0,10
183.000000,0,1,31,0,0,10
183.500000,0,1,31,0,0,10
184.000000,0,1,31,0,0,10
184.500000,0,1,31,0,0,10
185.000000,0,2,31,0,0,11
185.500000,0,2,31,0,0,11
186.000000,0,2,31,0,0,11
186.500000,0,2,31,0,0,11
187.000000,0,2,31,0,0,11
187.500000,0,1,32,0,0,01
188.000000,0,1,32,0,0,01
188.500000,0,0,33,0,0,00
189.000000,0,0,33,0,0,00
189.500000,0,0,33,0,0,00
190.000000,0,0,33,0,0,00
190.500000,0,0,33,0,0,00
191.000000,0,0,33,0,0,00
191.500000,0,0,33,0,0,00
192.000000,0,0,33,0,0,00
192.500000,0,0,33,0,0,00
193.000000,0,0,33,0,0,00
193.500000,0,0,33,0,0,00
194.000000,0,0,33,0,0,00
194.500000,0,0,33,0,0,00
195.000000,0,0,33,0,0,00
195.500000,0,0,33,0,0,00
196.000000,0,0,33,0,0,00
196.500000,0,0,33,0,0,00
197.000000,0,1,33,0,0,10
197.500000,0,1,33,0,0,10
198.000000,0,1,33,0,0,10
198.500000,0,1,33,0,0,10
199.000000,0,1,33,0,0,10
199.500000,0,0,34,0,0,00
200.000000,0,0,34,0,0,00
200.500000,0,0,34,0,0,00
201.000000,0,0,34,0,0,00
201.500000,0,0,34,0,0,00
202.000000,0,0,34,0,0,00
202.500000,0,0,34,0,0,00
203.000000,0,0,34,0,0,00
203.500000,0,0,34,0,0,00
204.000000,0,0,34,0,0,00
204.500000,0,0,34,0,0,00
205.000000,0,0,34,0,0,00
205.500000,0,0,34,0,0,00
206.000000,0,0,34,0,0,00
206.500000,0,0,34,0,0,00
207.000000,0,0,34,0,0,00
207.500000,0,0,34,0,0,00
208.000000,0,0,34,0,0,00
208.500000,0,0,34,0,0,00
209.000000,0,0,34,0,0,00
209.500000,0,0,34,0,0,00
210.000000,0,0,34,0,0,00
210.500000,0,0,34,0,0,00
211.000000,0,0,34,0,0,00
211.500000,0,0,34,0,0,00
212.000000,0,0,34,0,0,00
212.500000,0,0,34,0,0,00
213.000000,0,0,34,0,0,00
213.500000,0,0,34,0,0,00
214.000000,0,0,34,0,0,00
214.500000,0,0,34,0,0,00
215.000000,0,0,34,0,0,00
215.500000,0,0,34,0,0,00
216.000000,0,0,34,0,0,00
216.500000,0,0,34,0,0,00
217.000000,0,0,34,0,0,00
217.500000,0,0,34,0,0,00
218.000000,0,0,34,0,0,00
218.500000,0,0,34,0,0,00
219.000000,0,0,34,0,0,00
219.500000,0,0,34,0,0,00
220.000000,0,0,34,0,0,00
220.500000,0,0,34,0,0,00
221.000000,0,0,34,0,0,00
221.500000,0,1,34,0,0,10
222.000000,0,1,34,0,0,10
222.500000,0,1,34,0,0,10
223.000000,0,1,34,0,0,10
223.500000,0,1,34,0,0,10
224.000000,0,1,34,0,0,10
224.500000,0,2,34,0,0,11
225.000000,0,2,34,0,0,11
225.500000,0,2,34,0,0,11
226.000000,0,2,34,0,0,11
226.500000,0,1,35,0,0,01
227.000000,0,0,36,0,0,00
227.500000,0,0,36,0,0,00
228.000000,0,0,36,0,0,00
228.500000,0,0,36,0,0,00
229.000000,0,0,36,0,0,00
229.500000,0,1,36,0,0,10
230.000000,0,1,36,0,0,10
230.500000,0,1,36,0,0,10
231.000000,0,1,36,0,0,10
231.500000,0,1,36,0,0,10
240.000000,0,0,37,0,0,00
